split,source,image,label
train,/mnt/d/merged_fruit_36_clean_v2/yolo_fruit_dataset/_tmp_frames/apple_fresh_02_real_context_frame_000765.jpg,/mnt/d/merged_fruit_36_clean_v2/yolo_fruit_dataset/images/train/apple_fresh_02_real_context_frame_000765.jpg,/mnt/d/merged_fruit_36_clean_v2/yolo_fruit_dataset/labels/train/apple_fresh_02_real_context_frame_000765.txt
train,/mnt/d/merged_fruit_36_clean_v2/yolo_fruit_dataset/_tmp_frames/grape_fresh_03_on_tree_hardcase_frame_000045.jpg,/mnt/d/merged_fruit_36_clean_v2/yolo_fruit_dataset/images/train/grape_fresh_03_on_tree_hardcase_frame_000045.jpg,/mnt/d/merged_fruit_36_clean_v2/yolo_fruit_dataset/labels/train/grape_fresh_03_on_tree_hardcase_frame_000045.txt
train,/mnt/d/merged_fruit_36_clean_v2/yolo_fruit_dataset/_tmp_frames/strawberry_fresh_01_clear_closeup_frame_000105.jpg,/mnt/d/merged_fruit_36_clean_v2/yolo_fruit_dataset/images/train/strawberry_fresh_01_clear_closeup_frame_000105.jpg,/mnt/d/merged_fruit_36_clean_v2/yolo_fruit_dataset/labels/train/strawberry_fresh_01_clear_closeup_frame_000105.txt
train,/mnt/d/merged_fruit_36_clean_v2/yolo_fruit_dataset/_tmp_frames/apple_rotten_01_mild_rotten_frame_000435.jpg,/mnt/d/merged_fruit_36_clean_v2/yolo_fruit_dataset/images/train/apple_rotten_01_mild_rotten_frame_000435.jpg,/mnt/d/merged_fruit_36_clean_v2/yolo_fruit_dataset/labels/train/apple_rotten_01_mild_rotten_frame_000435.txt
train,/mnt/d/merged_fruit_36_clean_v2/yolo_fruit_dataset/_tmp_frames/grape_fresh_03_on_tree_hardcase_frame_000000.jpg,/mnt/d/merged_fruit_36_clean_v2/yolo_fruit_dataset/images/train/grape_fresh_03_on_tree_hardcase_frame_000000.jpg,/mnt/d/merged_fruit_36_clean_v2/yolo_fruit_dataset/labels/train/grape_fresh_03_on_tree_hardcase_frame_000000.txt
train,/mnt/d/merged_fruit_36_clean_v2/yolo_fruit_dataset/_tmp_frames/banana_fresh_03_hardcase_frame_001140.jpg,/mnt/d/merged_fruit_36_clean_v2/yolo_fruit_dataset/images/train/banana_fresh_03_hardcase_frame_001140.jpg,/mnt/d/merged_fruit_36_clean_v2/yolo_fruit_dataset/labels/train/banana_fresh_03_hardcase_frame_001140.txt
train,/mnt/d/merged_fruit_36_clean_v2/yolo_fruit_dataset/_tmp_frames/bellpepper_rotten_03_hardcase_rotten_frame_000660.jpg,/mnt/d/merged_fruit_36_clean_v2/yolo_fruit_dataset/images/train/bellpepper_rotten_03_hardcase_rotten_frame_000660.jpg,/mnt/d/merged_fruit_36_clean_v2/yolo_fruit_dataset/labels/train/bellpepper_rotten_03_hardcase_rotten_frame_000660.txt
train,/mnt/d/merged_fruit_36_clean_v2/yolo_fruit_dataset/_tmp_frames/apple_fresh_03_hardcase_frame_000135.jpg,/mnt/d/merged_fruit_36_clean_v2/yolo_fruit_dataset/images/train/apple_fresh_03_hardcase_frame_000135.jpg,/mnt/d/merged_fruit_36_clean_v2/yolo_fruit_dataset/labels/train/apple_fresh_03_hardcase_frame_000135.txt
train,/mnt/d/merged_fruit_36_clean_v2/yolo_fruit_dataset/_tmp_frames/cucumber_fresh_02_real_context_frame_000165.jpg,/mnt/d/merged_fruit_36_clean_v2/yolo_fruit_dataset/images/train/cucumber_fresh_02_real_context_frame_000165.jpg,/mnt/d/merged_fruit_36_clean_v2/yolo_fruit_dataset/labels/train/cucumber_fresh_02_real_context_frame_000165.txt
train,/mnt/d/merged_fruit_36_clean_v2/yolo_fruit_dataset/_tmp_frames/guava_fresh_03_on_tree_hardcase_frame_000375.jpg,/mnt/d/merged_fruit_36_clean_v2/yolo_fruit_dataset/images/train/guava_fresh_03_on_tree_hardcase_frame_000375.jpg,/mnt/d/merged_fruit_36_clean_v2/yolo_fruit_dataset/labels/train/guava_fresh_03_on_tree_hardcase_frame_000375.txt
train,/mnt/d/merged_fruit_36_clean_v2/yolo_fruit_dataset/_tmp_frames/tomato_fresh_01_clear_closeup_frame_000150.jpg,/mnt/d/merged_fruit_36_clean_v2/yolo_fruit_dataset/images/train/tomato_fresh_01_clear_closeup_frame_000150.jpg,/mnt/d/merged_fruit_36_clean_v2/yolo_fruit_dataset/labels/train/tomato_fresh_01_clear_closeup_frame_000150.txt
train,/mnt/d/merged_fruit_36_clean_v2/yolo_fruit_dataset/_tmp_frames/potato_rotten_02_sprout_green_rotten_frame_000450.jpg,/mnt/d/merged_fruit_36_clean_v2/yolo_fruit_dataset/images/train/potato_rotten_02_sprout_green_rotten_frame_000450.jpg,/mnt/d/merged_fruit_36_clean_v2/yolo_fruit_dataset/labels/train/potato_rotten_02_sprout_green_rotten_frame_000450.txt
train,/mnt/d/merged_fruit_36_clean_v2/yolo_fruit_dataset/_tmp_frames/apple_rotten_02_mold_bruised_rotten_frame_000120.jpg,/mnt/d/merged_fruit_36_clean_v2/yolo_fruit_dataset/images/train/apple_rotten_02_mold_bruised_rotten_frame_000120.jpg,/mnt/d/merged_fruit_36_clean_v2/yolo_fruit_dataset/labels/train/apple_rotten_02_mold_bruised_rotten_frame_000120.txt
train,/mnt/d/merged_fruit_36_clean_v2/yolo_fruit_dataset/_tmp_frames/lemon_rotten_01_mild_rotten_frame_000075.jpg,/mnt/d/merged_fruit_36_clean_v2/yolo_fruit_dataset/images/train/lemon_rotten_01_mild_rotten_frame_000075.jpg,/mnt/d/merged_fruit_36_clean_v2/yolo_fruit_dataset/labels/train/lemon_rotten_01_mild_rotten_frame_000075.txt
train,/mnt/d/merged_fruit_36_clean_v2/yolo_fruit_dataset/_tmp_frames/banana_rotten_02_black_bruised_rotten_frame_000060.jpg,/mnt/d/merged_fruit_36_clean_v2/yolo_fruit_dataset/images/train/banana_rotten_02_black_bruised_rotten_frame_000060.jpg,/mnt/d/merged_fruit_36_clean_v2/yolo_fruit_dataset/labels/train/banana_rotten_02_black_bruised_rotten_frame_000060.txt
train,/mnt/d/merged_fruit_36_clean_v2/yolo_fruit_dataset/_tmp_frames/carambola_rotten_02_mold_bruised_rotten_frame_000705.jpg,/mnt/d/merged_fruit_36_clean_v2/yolo_fruit_dataset/images/train/carambola_rotten_02_mold_bruised_rotten_frame_000705.jpg,/mnt/d/merged_fruit_36_clean_v2/yolo_fruit_dataset/labels/train/carambola_rotten_02_mold_bruised_rotten_frame_000705.txt
train,/mnt/d/merged_fruit_36_clean_v2/yolo_fruit_dataset/_tmp_frames/lemon_fresh_03_cut_open_hardcase_frame_000780.jpg,/mnt/d/merged_fruit_36_clean_v2/yolo_fruit_dataset/images/train/lemon_fresh_03_cut_open_hardcase_frame_000780.jpg,/mnt/d/merged_fruit_36_clean_v2/yolo_fruit_dataset/labels/train/lemon_fresh_03_cut_open_hardcase_frame_000780.txt
train,/mnt/d/merged_fruit_36_clean_v2/yolo_fruit_dataset/_tmp_frames/orange_rotten_03_hardcase_rotten_frame_000375.jpg,/mnt/d/merged_fruit_36_clean_v2/yolo_fruit_dataset/images/train/orange_rotten_03_hardcase_rotten_frame_000375.jpg,/mnt/d/merged_fruit_36_clean_v2/yolo_fruit_dataset/labels/train/orange_rotten_03_hardcase_rotten_frame_000375.txt
train,/mnt/d/merged_fruit_36_clean_v2/yolo_fruit_dataset/_tmp_frames/guava_fresh_03_on_tree_hardcase_frame_000465.jpg,/mnt/d/merged_fruit_36_clean_v2/yolo_fruit_dataset/images/train/guava_fresh_03_on_tree_hardcase_frame_000465.jpg,/mnt/d/merged_fruit_36_clean_v2/yolo_fruit_dataset/labels/train/guava_fresh_03_on_tree_hardcase_frame_000465.txt
train,/mnt/d/merged_fruit_36_clean_v2/yolo_fruit_dataset/_tmp_frames/banana_rotten_03_hardcase_rotten_frame_000135.jpg,/mnt/d/merged_fruit_36_clean_v2/yolo_fruit_dataset/images/train/banana_rotten_03_hardcase_rotten_frame_000135.jpg,/mnt/d/merged_fruit_36_clean_v2/yolo_fruit_dataset/labels/train/banana_rotten_03_hardcase_rotten_frame_000135.txt
train,/mnt/d/merged_fruit_36_clean_v2/yolo_fruit_dataset/_tmp_frames/peach_fresh_01_clear_closeup_frame_000165.jpg,/mnt/d/merged_fruit_36_clean_v2/yolo_fruit_dataset/images/train/peach_fresh_01_clear_closeup_frame_000165.jpg,/mnt/d/merged_fruit_36_clean_v2/yolo_fruit_dataset/labels/train/peach_fresh_01_clear_closeup_frame_000165.txt
train,/mnt/d/merged_fruit_36_clean_v2/yolo_fruit_dataset/_tmp_frames/pomegranate_fresh_01_clear_closeup_frame_000195.jpg,/mnt/d/merged_fruit_36_clean_v2/yolo_fruit_dataset/images/train/pomegranate_fresh_01_clear_closeup_frame_000195.jpg,/mnt/d/merged_fruit_36_clean_v2/yolo_fruit_dataset/labels/train/pomegranate_fresh_01_clear_closeup_frame_000195.txt
train,/mnt/d/merged_fruit_36_clean_v2/yolo_fruit_dataset/_tmp_frames/guava_rotten_01_mild_rotten_frame_000090.jpg,/mnt/d/merged_fruit_36_clean_v2/yolo_fruit_dataset/images/train/guava_rotten_01_mild_rotten_frame_000090.jpg,/mnt/d/merged_fruit_36_clean_v2/yolo_fruit_dataset/labels/train/guava_rotten_01_mild_rotten_frame_000090.txt
train,/mnt/d/merged_fruit_36_clean_v2/yolo_fruit_dataset/_tmp_frames/bellpepper_rotten_03_hardcase_rotten_frame_000285.jpg,/mnt/d/merged_fruit_36_clean_v2/yolo_fruit_dataset/images/train/bellpepper_rotten_03_hardcase_rotten_frame_000285.jpg,/mnt/d/merged_fruit_36_clean_v2/yolo_fruit_dataset/labels/train/bellpepper_rotten_03_hardcase_rotten_frame_000285.txt
train,/mnt/d/merged_fruit_36_clean_v2/yolo_fruit_dataset/_tmp_frames/tomato_rotten_01_mild_rotten_frame_000000.jpg,/mnt/d/merged_fruit_36_clean_v2/yolo_fruit_dataset/images/train/tomato_rotten_01_mild_rotten_frame_000000.jpg,/mnt/d/merged_fruit_36_clean_v2/yolo_fruit_dataset/labels/train/tomato_rotten_01_mild_rotten_frame_000000.txt
train,/mnt/d/merged_fruit_36_clean_v2/yolo_fruit_dataset/_tmp_frames/carrot_fresh_02_real_context_frame_000165.jpg,/mnt/d/merged_fruit_36_clean_v2/yolo_fruit_dataset/images/train/carrot_fresh_02_real_context_frame_000165.jpg,/mnt/d/merged_fruit_36_clean_v2/yolo_fruit_dataset/labels/train/carrot_fresh_02_real_context_frame_000165.txt
train,/mnt/d/merged_fruit_36_clean_v2/yolo_fruit_dataset/_tmp_frames/banana_fresh_03_hardcase_frame_000750.jpg,/mnt/d/merged_fruit_36_clean_v2/yolo_fruit_dataset/images/train/banana_fresh_03_hardcase_frame_000750.jpg,/mnt/d/merged_fruit_36_clean_v2/yolo_fruit_dataset/labels/train/banana_fresh_03_hardcase_frame_000750.txt
train,/mnt/d/merged_fruit_36_clean_v2/yolo_fruit_dataset/_tmp_frames/bellpepper_fresh_03_cut_open_hardcase_frame_000375.jpg,/mnt/d/merged_fruit_36_clean_v2/yolo_fruit_dataset/images/train/bellpepper_fresh_03_cut_open_hardcase_frame_000375.jpg,/mnt/d/merged_fruit_36_clean_v2/yolo_fruit_dataset/labels/train/bellpepper_fresh_03_cut_open_hardcase_frame_000375.txt
train,/mnt/d/merged_fruit_36_clean_v2/yolo_fruit_dataset/_tmp_frames/carambola_fresh_03_on_tree_hardcase_frame_000210.jpg,/mnt/d/merged_fruit_36_clean_v2/yolo_fruit_dataset/images/train/carambola_fresh_03_on_tree_hardcase_frame_000210.jpg,/mnt/d/merged_fruit_36_clean_v2/yolo_fruit_dataset/labels/train/carambola_fresh_03_on_tree_hardcase_frame_000210.txt
train,/mnt/d/merged_fruit_36_clean_v2/yolo_fruit_dataset/_tmp_frames/banana_rotten_02_black_bruised_rotten_frame_000300.jpg,/mnt/d/merged_fruit_36_clean_v2/yolo_fruit_dataset/images/train/banana_rotten_02_black_bruised_rotten_frame_000300.jpg,/mnt/d/merged_fruit_36_clean_v2/yolo_fruit_dataset/labels/train/banana_rotten_02_black_bruised_rotten_frame_000300.txt
train,/mnt/d/merged_fruit_36_clean_v2/yolo_fruit_dataset/_tmp_frames/tomato_rotten_03_hardcase_rotten_frame_000345.jpg,/mnt/d/merged_fruit_36_clean_v2/yolo_fruit_dataset/images/train/tomato_rotten_03_hardcase_rotten_frame_000345.jpg,/mnt/d/merged_fruit_36_clean_v2/yolo_fruit_dataset/labels/train/tomato_rotten_03_hardcase_rotten_frame_000345.txt
train,/mnt/d/merged_fruit_36_clean_v2/yolo_fruit_dataset/_tmp_frames/tomato_fresh_02_real_context_frame_000060.jpg,/mnt/d/merged_fruit_36_clean_v2/yolo_fruit_dataset/images/train/tomato_fresh_02_real_context_frame_000060.jpg,/mnt/d/merged_fruit_36_clean_v2/yolo_fruit_dataset/labels/train/tomato_fresh_02_real_context_frame_000060.txt
train,/mnt/d/merged_fruit_36_clean_v2/yolo_fruit_dataset/_tmp_frames/carrot_fresh_03_hardcase_frame_000090.jpg,/mnt/d/merged_fruit_36_clean_v2/yolo_fruit_dataset/images/train/carrot_fresh_03_hardcase_frame_000090.jpg,/mnt/d/merged_fruit_36_clean_v2/yolo_fruit_dataset/labels/train/carrot_fresh_03_hardcase_frame_000090.txt
train,/mnt/d/merged_fruit_36_clean_v2/yolo_fruit_dataset/_tmp_frames/mango_rotten_02_black_bruised_rotten_frame_000210.jpg,/mnt/d/merged_fruit_36_clean_v2/yolo_fruit_dataset/images/train/mango_rotten_02_black_bruised_rotten_frame_000210.jpg,/mnt/d/merged_fruit_36_clean_v2/yolo_fruit_dataset/labels/train/mango_rotten_02_black_bruised_rotten_frame_000210.txt
train,/mnt/d/merged_fruit_36_clean_v2/yolo_fruit_dataset/_tmp_frames/avocado_fresh_03_cut_open_hardcase_frame_000300.jpg,/mnt/d/merged_fruit_36_clean_v2/yolo_fruit_dataset/images/train/avocado_fresh_03_cut_open_hardcase_frame_000300.jpg,/mnt/d/merged_fruit_36_clean_v2/yolo_fruit_dataset/labels/train/avocado_fresh_03_cut_open_hardcase_frame_000300.txt
train,/mnt/d/merged_fruit_36_clean_v2/yolo_fruit_dataset/_tmp_frames/strawberry_rotten_03_hardcase_rotten_frame_000105.jpg,/mnt/d/merged_fruit_36_clean_v2/yolo_fruit_dataset/images/train/strawberry_rotten_03_hardcase_rotten_frame_000105.jpg,/mnt/d/merged_fruit_36_clean_v2/yolo_fruit_dataset/labels/train/strawberry_rotten_03_hardcase_rotten_frame_000105.txt
train,/mnt/d/merged_fruit_36_clean_v2/yolo_fruit_dataset/_tmp_frames/grape_fresh_02_real_context_frame_001275.jpg,/mnt/d/merged_fruit_36_clean_v2/yolo_fruit_dataset/images/train/grape_fresh_02_real_context_frame_001275.jpg,/mnt/d/merged_fruit_36_clean_v2/yolo_fruit_dataset/labels/train/grape_fresh_02_real_context_frame_001275.txt
train,/mnt/d/merged_fruit_36_clean_v2/yolo_fruit_dataset/_tmp_frames/potato_fresh_01_clear_closeup_frame_000705.jpg,/mnt/d/merged_fruit_36_clean_v2/yolo_fruit_dataset/images/train/potato_fresh_01_clear_closeup_frame_000705.jpg,/mnt/d/merged_fruit_36_clean_v2/yolo_fruit_dataset/labels/train/potato_fresh_01_clear_closeup_frame_000705.txt
train,/mnt/d/merged_fruit_36_clean_v2/yolo_fruit_dataset/_tmp_frames/peach_fresh_01_clear_closeup_frame_000405.jpg,/mnt/d/merged_fruit_36_clean_v2/yolo_fruit_dataset/images/train/peach_fresh_01_clear_closeup_frame_000405.jpg,/mnt/d/merged_fruit_36_clean_v2/yolo_fruit_dataset/labels/train/peach_fresh_01_clear_closeup_frame_000405.txt
train,/mnt/d/merged_fruit_36_clean_v2/yolo_fruit_dataset/_tmp_frames/grape_fresh_03_on_tree_hardcase_frame_000390.jpg,/mnt/d/merged_fruit_36_clean_v2/yolo_fruit_dataset/images/train/grape_fresh_03_on_tree_hardcase_frame_000390.jpg,/mnt/d/merged_fruit_36_clean_v2/yolo_fruit_dataset/labels/train/grape_fresh_03_on_tree_hardcase_frame_000390.txt
train,/mnt/d/merged_fruit_36_clean_v2/yolo_fruit_dataset/_tmp_frames/grape_fresh_01_clear_closeup_frame_000360.jpg,/mnt/d/merged_fruit_36_clean_v2/yolo_fruit_dataset/images/train/grape_fresh_01_clear_closeup_frame_000360.jpg,/mnt/d/merged_fruit_36_clean_v2/yolo_fruit_dataset/labels/train/grape_fresh_01_clear_closeup_frame_000360.txt
train,/mnt/d/merged_fruit_36_clean_v2/yolo_fruit_dataset/_tmp_frames/grape_fresh_01_clear_closeup_frame_001215.jpg,/mnt/d/merged_fruit_36_clean_v2/yolo_fruit_dataset/images/train/grape_fresh_01_clear_closeup_frame_001215.jpg,/mnt/d/merged_fruit_36_clean_v2/yolo_fruit_dataset/labels/train/grape_fresh_01_clear_closeup_frame_001215.txt
train,/mnt/d/merged_fruit_36_clean_v2/yolo_fruit_dataset/_tmp_frames/carambola_rotten_01_mild_rotten_frame_000045.jpg,/mnt/d/merged_fruit_36_clean_v2/yolo_fruit_dataset/images/train/carambola_rotten_01_mild_rotten_frame_000045.jpg,/mnt/d/merged_fruit_36_clean_v2/yolo_fruit_dataset/labels/train/carambola_rotten_01_mild_rotten_frame_000045.txt
train,/mnt/d/merged_fruit_36_clean_v2/yolo_fruit_dataset/_tmp_frames/tomato_rotten_01_mild_rotten_frame_000165.jpg,/mnt/d/merged_fruit_36_clean_v2/yolo_fruit_dataset/images/train/tomato_rotten_01_mild_rotten_frame_000165.jpg,/mnt/d/merged_fruit_36_clean_v2/yolo_fruit_dataset/labels/train/tomato_rotten_01_mild_rotten_frame_000165.txt
train,/mnt/d/merged_fruit_36_clean_v2/yolo_fruit_dataset/_tmp_frames/apple_fresh_02_real_context_frame_000360.jpg,/mnt/d/merged_fruit_36_clean_v2/yolo_fruit_dataset/images/train/apple_fresh_02_real_context_frame_000360.jpg,/mnt/d/merged_fruit_36_clean_v2/yolo_fruit_dataset/labels/train/apple_fresh_02_real_context_frame_000360.txt
train,/mnt/d/merged_fruit_36_clean_v2/yolo_fruit_dataset/_tmp_frames/tomato_rotten_01_mild_rotten_frame_000075.jpg,/mnt/d/merged_fruit_36_clean_v2/yolo_fruit_dataset/images/train/tomato_rotten_01_mild_rotten_frame_000075.jpg,/mnt/d/merged_fruit_36_clean_v2/yolo_fruit_dataset/labels/train/tomato_rotten_01_mild_rotten_frame_000075.txt
train,/mnt/d/merged_fruit_36_clean_v2/yolo_fruit_dataset/_tmp_frames/grape_fresh_02_real_context_frame_000645.jpg,/mnt/d/merged_fruit_36_clean_v2/yolo_fruit_dataset/images/train/grape_fresh_02_real_context_frame_000645.jpg,/mnt/d/merged_fruit_36_clean_v2/yolo_fruit_dataset/labels/train/grape_fresh_02_real_context_frame_000645.txt
train,/mnt/d/merged_fruit_36_clean_v2/yolo_fruit_dataset/_tmp_frames/avocado_fresh_03_cut_open_hardcase_frame_000060.jpg,/mnt/d/merged_fruit_36_clean_v2/yolo_fruit_dataset/images/train/avocado_fresh_03_cut_open_hardcase_frame_000060.jpg,/mnt/d/merged_fruit_36_clean_v2/yolo_fruit_dataset/labels/train/avocado_fresh_03_cut_open_hardcase_frame_000060.txt
train,/mnt/d/merged_fruit_36_clean_v2/yolo_fruit_dataset/_tmp_frames/orange_rotten_02_mold_soft_rotten_frame_000105.jpg,/mnt/d/merged_fruit_36_clean_v2/yolo_fruit_dataset/images/train/orange_rotten_02_mold_soft_rotten_frame_000105.jpg,/mnt/d/merged_fruit_36_clean_v2/yolo_fruit_dataset/labels/train/orange_rotten_02_mold_soft_rotten_frame_000105.txt
train,/mnt/d/merged_fruit_36_clean_v2/yolo_fruit_dataset/_tmp_frames/carrot_rotten_01_mild_rotten_frame_000030.jpg,/mnt/d/merged_fruit_36_clean_v2/yolo_fruit_dataset/images/train/carrot_rotten_01_mild_rotten_frame_000030.jpg,/mnt/d/merged_fruit_36_clean_v2/yolo_fruit_dataset/labels/train/carrot_rotten_01_mild_rotten_frame_000030.txt
train,/mnt/d/merged_fruit_36_clean_v2/yolo_fruit_dataset/_tmp_frames/lemon_rotten_03_hardcase_rotten_frame_000015.jpg,/mnt/d/merged_fruit_36_clean_v2/yolo_fruit_dataset/images/train/lemon_rotten_03_hardcase_rotten_frame_000015.jpg,/mnt/d/merged_fruit_36_clean_v2/yolo_fruit_dataset/labels/train/lemon_rotten_03_hardcase_rotten_frame_000015.txt
train,/mnt/d/merged_fruit_36_clean_v2/yolo_fruit_dataset/_tmp_frames/avocado_rotten_03_hardcase_rotten_frame_000030.jpg,/mnt/d/merged_fruit_36_clean_v2/yolo_fruit_dataset/images/train/avocado_rotten_03_hardcase_rotten_frame_000030.jpg,/mnt/d/merged_fruit_36_clean_v2/yolo_fruit_dataset/labels/train/avocado_rotten_03_hardcase_rotten_frame_000030.txt
train,/mnt/d/merged_fruit_36_clean_v2/yolo_fruit_dataset/_tmp_frames/guava_fresh_01_clear_closeup_frame_000465.jpg,/mnt/d/merged_fruit_36_clean_v2/yolo_fruit_dataset/images/train/guava_fresh_01_clear_closeup_frame_000465.jpg,/mnt/d/merged_fruit_36_clean_v2/yolo_fruit_dataset/labels/train/guava_fresh_01_clear_closeup_frame_000465.txt
train,/mnt/d/merged_fruit_36_clean_v2/yolo_fruit_dataset/_tmp_frames/carambola_rotten_02_mold_bruised_rotten_frame_000180.jpg,/mnt/d/merged_fruit_36_clean_v2/yolo_fruit_dataset/images/train/carambola_rotten_02_mold_bruised_rotten_frame_000180.jpg,/mnt/d/merged_fruit_36_clean_v2/yolo_fruit_dataset/labels/train/carambola_rotten_02_mold_bruised_rotten_frame_000180.txt
train,/mnt/d/merged_fruit_36_clean_v2/yolo_fruit_dataset/_tmp_frames/strawberry_rotten_03_hardcase_rotten_frame_000495.jpg,/mnt/d/merged_fruit_36_clean_v2/yolo_fruit_dataset/images/train/strawberry_rotten_03_hardcase_rotten_frame_000495.jpg,/mnt/d/merged_fruit_36_clean_v2/yolo_fruit_dataset/labels/train/strawberry_rotten_03_hardcase_rotten_frame_000495.txt
train,/mnt/d/merged_fruit_36_clean_v2/yolo_fruit_dataset/_tmp_frames/grape_rotten_01_mild_rotten_frame_000225.jpg,/mnt/d/merged_fruit_36_clean_v2/yolo_fruit_dataset/images/train/grape_rotten_01_mild_rotten_frame_000225.jpg,/mnt/d/merged_fruit_36_clean_v2/yolo_fruit_dataset/labels/train/grape_rotten_01_mild_rotten_frame_000225.txt
train,/mnt/d/merged_fruit_36_clean_v2/yolo_fruit_dataset/_tmp_frames/grape_fresh_03_on_tree_hardcase_frame_000570.jpg,/mnt/d/merged_fruit_36_clean_v2/yolo_fruit_dataset/images/train/grape_fresh_03_on_tree_hardcase_frame_000570.jpg,/mnt/d/merged_fruit_36_clean_v2/yolo_fruit_dataset/labels/train/grape_fresh_03_on_tree_hardcase_frame_000570.txt
train,/mnt/d/merged_fruit_36_clean_v2/yolo_fruit_dataset/_tmp_frames/bellpepper_rotten_03_hardcase_rotten_frame_000240.jpg,/mnt/d/merged_fruit_36_clean_v2/yolo_fruit_dataset/images/train/bellpepper_rotten_03_hardcase_rotten_frame_000240.jpg,/mnt/d/merged_fruit_36_clean_v2/yolo_fruit_dataset/labels/train/bellpepper_rotten_03_hardcase_rotten_frame_000240.txt
train,/mnt/d/merged_fruit_36_clean_v2/yolo_fruit_dataset/_tmp_frames/potato_fresh_01_clear_closeup_frame_000090.jpg,/mnt/d/merged_fruit_36_clean_v2/yolo_fruit_dataset/images/train/potato_fresh_01_clear_closeup_frame_000090.jpg,/mnt/d/merged_fruit_36_clean_v2/yolo_fruit_dataset/labels/train/potato_fresh_01_clear_closeup_frame_000090.txt
train,/mnt/d/merged_fruit_36_clean_v2/yolo_fruit_dataset/_tmp_frames/apple_fresh_02_real_context_frame_000420.jpg,/mnt/d/merged_fruit_36_clean_v2/yolo_fruit_dataset/images/train/apple_fresh_02_real_context_frame_000420.jpg,/mnt/d/merged_fruit_36_clean_v2/yolo_fruit_dataset/labels/train/apple_fresh_02_real_context_frame_000420.txt
train,/mnt/d/merged_fruit_36_clean_v2/yolo_fruit_dataset/_tmp_frames/carrot_rotten_01_mild_rotten_frame_000585.jpg,/mnt/d/merged_fruit_36_clean_v2/yolo_fruit_dataset/images/train/carrot_rotten_01_mild_rotten_frame_000585.jpg,/mnt/d/merged_fruit_36_clean_v2/yolo_fruit_dataset/labels/train/carrot_rotten_01_mild_rotten_frame_000585.txt
train,/mnt/d/merged_fruit_36_clean_v2/yolo_fruit_dataset/_tmp_frames/carrot_fresh_01_clear_closeup_frame_000015.jpg,/mnt/d/merged_fruit_36_clean_v2/yolo_fruit_dataset/images/train/carrot_fresh_01_clear_closeup_frame_000015.jpg,/mnt/d/merged_fruit_36_clean_v2/yolo_fruit_dataset/labels/train/carrot_fresh_01_clear_closeup_frame_000015.txt
